feature_code,year,measurement,value,walking_time_to_nearest_green_or_blue_space,age,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,neighbourhood_rating,community_belonging,la_name
S12000039,2014,Percent,50,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,West Dunbartonshire
S12000020,2018,Percent,73,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Moray
S12000030,2016,Percent,76,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Stirling
S12000039,2014,Percent,48,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,West Dunbartonshire
S12000013,2018,Percent,82,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Na h-Eileanan Siar
S12000038,2014,Percent,81,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Renfrewshire
S12000038,2014,Percent,74,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Renfrewshire
S12000019,2019,Percent,78,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Midlothian
S12000039,2014,Percent,60,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,West Dunbartonshire
S12000029,2014,Percent,62,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,South Lanarkshire
S12000036,2019,Percent,66,A 5 minute walk or less,65 years and over,All,All,All,All,All,All,NA,NA,City of Edinburgh
S12000011,2014,Percent,63,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,East Renfrewshire
S12000030,2016,Percent,81,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Stirling
S12000029,2016,Percent,60,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,South Lanarkshire
S12000017,2013,Percent,63,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Highland
S12000017,2013,Percent,57,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Highland
S12000038,2013,Percent,76,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Renfrewshire
S12000011,2018,Percent,55,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,East Renfrewshire
S12000040,2014,Percent,67,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,West Lothian
S12000014,2017,Percent,55,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Falkirk
S12000018,2018,Percent,61,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Inverclyde
S12000038,2016,Percent,65,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Renfrewshire
S12000040,2017,Percent,53,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,West Lothian
S12000029,2014,Percent,70,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,South Lanarkshire
S12000038,2016,Percent,60,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Renfrewshire
S12000017,2014,Percent,72,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Highland
S12000014,2019,Percent,64,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Falkirk
S12000017,2018,Percent,74,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Highland
S12000038,2013,Percent,67,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Renfrewshire
S12000038,2013,Percent,59,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Renfrewshire
S12000036,2014,Percent,69,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,City of Edinburgh
S12000036,2014,Percent,72,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,City of Edinburgh
S12000040,2014,Percent,58,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,West Lothian
S12000020,2016,Percent,75,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Moray
S12000018,2017,Percent,58,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Inverclyde
S12000021,2016,Percent,62,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,North Ayrshire
S12000006,2013,Percent,88,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Dumfries and Galloway
S12000005,2014,Percent,81,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Clackmannanshire
S12000005,2016,Percent,75,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Clackmannanshire
S12000005,2016,Percent,59,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Clackmannanshire
S12000005,2016,Percent,70,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Clackmannanshire
S12000005,2014,Percent,79,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Clackmannanshire
S12000005,2014,Percent,83,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Clackmannanshire
S12000005,2014,Percent,72,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Clackmannanshire
S12000005,2014,Percent,74,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Clackmannanshire
S12000021,2015,Percent,64,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,North Ayrshire
S12000021,2015,Percent,66,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,North Ayrshire
S12000019,2014,Percent,71,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Midlothian
S12000021,2015,Percent,68,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,North Ayrshire
S12000005,2017,Percent,87,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Clackmannanshire
S12000005,2017,Percent,83,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Clackmannanshire
S12000026,2014,Percent,81,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Scottish Borders
S12000047,2019,Percent,77,A 5 minute walk or less,35-64 years,All,All,All,All,All,All,NA,NA,Fife
S12000047,2019,Percent,77,A 5 minute walk or less,16-34 years,All,All,All,All,All,All,NA,NA,Fife
S12000048,2019,Percent,47,A 5 minute walk or less,65 years and over,All,All,All,All,All,All,NA,NA,Perth and Kinross
S12000045,2019,Percent,69,A 5 minute walk or less,35-64 years,All,All,All,All,All,All,NA,NA,East Dunbartonshire
S12000021,2015,Percent,70,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,North Ayrshire
S12000005,2017,Percent,81,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Clackmannanshire
S12000050,2019,Percent,63,A 5 minute walk or less,35-64 years,All,All,All,All,All,All,NA,NA,North Lanarkshire
S12000029,2017,Percent,59,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,South Lanarkshire
S12000029,2017,Percent,59,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,South Lanarkshire
S12000029,2017,Percent,50,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,South Lanarkshire
S12000049,2019,Percent,56,A 5 minute walk or less,16-34 years,All,All,All,All,All,All,NA,NA,Glasgow City
S12000047,2014,Percent,80,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Fife
S12000047,2015,Percent,77,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Fife
S92000003,2013,Percent,62,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Scotland
S12000017,2016,Percent,74,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Highland
S12000047,2015,Percent,71,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Fife
S12000048,2016,Percent,76,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Perth and Kinross
S12000048,2016,Percent,78,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Perth and Kinross
S12000005,2015,Percent,66,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Clackmannanshire
S12000034,2014,Percent,70,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Aberdeenshire
S12000048,2015,Percent,76,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Perth and Kinross
S12000034,2014,Percent,70,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Aberdeenshire
S12000034,2015,Percent,72,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Aberdeenshire
S12000048,2014,Percent,66,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Perth and Kinross
S12000005,2015,Percent,59,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Clackmannanshire
S12000013,2015,Percent,70,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Na h-Eileanan Siar
S12000013,2015,Percent,73,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Na h-Eileanan Siar
S92000003,2015,Percent,62,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Scotland
S92000003,2015,Percent,67,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Scotland
S92000003,2014,Percent,70,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Scotland
S12000017,2016,Percent,76,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Highland
S12000047,2017,Percent,79,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Fife
S12000047,2017,Percent,74,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Fife
S12000047,2017,Percent,81,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Fife
S12000034,2017,Percent,64,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Aberdeenshire
S12000048,2016,Percent,76,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Perth and Kinross
S12000048,2014,Percent,81,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Perth and Kinross
S12000034,2017,Percent,66,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Aberdeenshire
S12000048,2016,Percent,76,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Perth and Kinross
S12000048,2016,Percent,80,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Perth and Kinross
S12000047,2017,Percent,74,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Fife
S12000047,2014,Percent,83,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Fife
S12000048,2013,Percent,69,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Perth and Kinross
S12000048,2013,Percent,66,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Perth and Kinross
S12000034,2015,Percent,81,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Aberdeenshire
S12000047,2014,Percent,78,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Fife
S12000047,2014,Percent,80,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Fife
S12000047,2015,Percent,77,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Fife
S12000034,2017,Percent,67,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Aberdeenshire
S12000047,2014,Percent,74,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Fife
S12000048,2015,Percent,51,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Perth and Kinross
S12000048,2015,Percent,59,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Perth and Kinross
S12000034,2013,Percent,67,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Aberdeenshire
S92000003,2014,Percent,62,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Scotland
S12000048,2015,Percent,67,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Perth and Kinross
S92000003,2013,Percent,69,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Scotland
S12000013,2014,Percent,80,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Na h-Eileanan Siar
S12000013,2014,Percent,76,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Na h-Eileanan Siar
S92000003,2013,Percent,66,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Scotland
S12000013,2014,Percent,77,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Na h-Eileanan Siar
S12000013,2014,Percent,73,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Na h-Eileanan Siar
S12000047,2014,Percent,85,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Fife
S12000034,2017,Percent,65,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Aberdeenshire
S12000034,2017,Percent,68,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Aberdeenshire
S92000003,2014,Percent,67,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Scotland
S12000034,2013,Percent,60,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Aberdeenshire
S12000018,2013,Percent,2,Don't Know,All,All,All,All,All,Pensioners,All,NA,NA,Inverclyde
S12000011,2013,Percent,1,Don't Know,All,All,All,All,All,With Children,All,NA,NA,East Renfrewshire
S12000018,2013,Percent,2,Don't Know,All,All,All,All,All,Adults,All,NA,NA,Inverclyde
S12000005,2016,Percent,63,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Clackmannanshire
S12000011,2013,Percent,0,Don't Know,All,Male,All,All,All,All,All,NA,NA,East Renfrewshire
S12000014,2013,Percent,1,Don't Know,All,All,All,All,All,All,All,NA,NA,Falkirk
S12000014,2013,Percent,3,Don't Know,All,Male,All,All,All,All,All,NA,NA,Falkirk
S12000011,2013,Percent,1,Don't Know,All,All,All,All,All,Pensioners,All,NA,NA,East Renfrewshire
S12000018,2013,Percent,2,Don't Know,All,Male,All,All,All,All,All,NA,NA,Inverclyde
S12000017,2015,Percent,0,Don't Know,All,Male,All,All,All,All,All,NA,NA,Highland
S12000018,2013,Percent,2,Don't Know,All,Female,All,All,All,All,All,NA,NA,Inverclyde
S12000018,2013,Percent,2,Don't Know,All,All,All,All,All,All,All,NA,NA,Inverclyde
S12000011,2013,Percent,1,Don't Know,All,Female,All,All,All,All,All,NA,NA,East Renfrewshire
S12000017,2015,Percent,1,Don't Know,All,All,All,All,All,All,All,NA,NA,Highland
S12000005,2016,Percent,1,Don't Know,All,Male,All,All,All,All,All,NA,NA,Clackmannanshire
S12000048,2014,Percent,74,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Perth and Kinross
S12000048,2014,Percent,79,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Perth and Kinross
S12000034,2013,Percent,68,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Aberdeenshire
S12000014,2013,Percent,1,Don't Know,All,All,All,All,All,Pensioners,All,NA,NA,Falkirk
S12000034,2013,Percent,68,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Aberdeenshire
S12000005,2016,Percent,1,Don't Know,All,All,All,All,All,Adults,All,NA,NA,Clackmannanshire
S12000011,2013,Percent,1,Don't Know,All,All,All,All,All,All,All,NA,NA,East Renfrewshire
S12000048,2016,Percent,66,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Perth and Kinross
S12000048,2015,Percent,76,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Perth and Kinross
S12000048,2014,Percent,74,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Perth and Kinross
S12000034,2015,Percent,70,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Aberdeenshire
S12000034,2015,Percent,72,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,Aberdeenshire
S12000048,2015,Percent,72,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Perth and Kinross
S12000048,2014,Percent,69,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Perth and Kinross
S12000013,2014,Percent,71,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Na h-Eileanan Siar
S12000017,2015,Percent,0,Don't Know,All,All,All,All,All,Adults,All,NA,NA,Highland
S12000014,2013,Percent,3,Don't Know,All,All,All,All,All,Adults,All,NA,NA,Falkirk
S12000017,2016,Percent,79,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Highland
S12000017,2016,Percent,77,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,Highland
S12000013,2017,Percent,0,Don't Know,All,All,All,All,All,Adults,All,NA,NA,Na h-Eileanan Siar
S12000013,2017,Percent,0,Don't Know,All,All,All,All,All,All,All,NA,NA,Na h-Eileanan Siar
S12000017,2016,Percent,78,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Highland
S12000013,2017,Percent,0,Don't Know,All,Female,All,All,All,All,All,NA,NA,Na h-Eileanan Siar
S12000005,2016,Percent,0,Don't Know,All,Female,All,All,All,All,All,NA,NA,Clackmannanshire
S12000005,2016,Percent,1,Don't Know,All,All,All,All,All,With Children,All,NA,NA,Clackmannanshire
S12000020,2015,Percent,83,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Moray
S12000020,2015,Percent,76,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Moray
S12000021,2013,Percent,54,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,North Ayrshire
S12000021,2013,Percent,56,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,North Ayrshire
S12000021,2013,Percent,56,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,North Ayrshire
S12000005,2017,Percent,75,A 5 minute walk or less,All,All,All,All,All,Adults,All,NA,NA,Clackmannanshire
S12000023,2016,Percent,70,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Orkney Islands
S12000020,2015,Percent,76,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Moray
S12000020,2013,Percent,69,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Moray
S12000042,2019,Percent,50,A 5 minute walk or less,16-34 years,All,All,All,All,All,All,NA,NA,Dundee City
S12000041,2019,Percent,69,A 5 minute walk or less,35-64 years,All,All,All,All,All,All,NA,NA,Angus
S12000027,2013,Percent,86,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,Shetland Islands
S12000039,2019,Percent,54,A 5 minute walk or less,65 years and over,All,All,All,All,All,All,NA,NA,West Dunbartonshire
S12000040,2019,Percent,81,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,West Lothian
S12000038,2019,Percent,44,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Renfrewshire
S12000020,2014,Percent,63,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Moray
S12000021,2013,Percent,54,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,North Ayrshire
S12000005,2019,Percent,81,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,Clackmannanshire
S12000034,2019,Percent,63,A 5 minute walk or less,35-64 years,All,All,All,All,All,All,NA,NA,Aberdeenshire
S12000042,2019,Percent,45,A 5 minute walk or less,65 years and over,All,All,All,All,All,All,NA,NA,Dundee City
S12000036,2019,Percent,68,A 5 minute walk or less,16-34 years,All,All,All,All,All,All,NA,NA,City of Edinburgh
S12000038,2019,Percent,39,A 5 minute walk or less,65 years and over,All,All,All,All,All,All,NA,NA,Renfrewshire
S12000035,2019,Percent,59,A 5 minute walk or less,35-64 years,All,All,All,All,All,All,NA,NA,Argyll and Bute
S12000035,2019,Percent,63,A 5 minute walk or less,65 years and over,All,All,All,All,All,All,NA,NA,Argyll and Bute
S12000008,2015,Percent,74,A 5 minute walk or less,All,All,All,All,All,All,All,NA,NA,East Ayrshire
S12000039,2019,Percent,57,A 5 minute walk or less,All,Male,All,All,All,All,All,NA,NA,West Dunbartonshire
S12000008,2015,Percent,50,A 5 minute walk or less,All,All,All,All,All,Pensioners,All,NA,NA,East Ayrshire
S12000042,2019,Percent,47,A 5 minute walk or less,35-64 years,All,All,All,All,All,All,NA,NA,Dundee City
S12000021,2014,Percent,71,A 5 minute walk or less,All,All,All,All,All,With Children,All,NA,NA,North Ayrshire
S12000005,2017,Percent,75,A 5 minute walk or less,All,Female,All,All,All,All,All,NA,NA,Clackmannanshire
